ID,NAME,TYPE,RANK,PHONE,URL
45277580000_file28,НИКОЛАЕВ В. К.,Участковый уполномоченный милиции,Лейтенант,(495) 4824626,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277580000/file28.html
45277580000_file29,АГАФОНОВА Е. В.,Участковый уполномоченный милиции,Майор,(495) 4824626,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277580000/file29.html
45277583000_file1,БАРБА С. В.,Старший участковый уполномоченный милиции,Капитан,(499) 745-62-05,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277583000/file1.html
45277583000_file2,СОРОКИН М. С.,Участковый уполномоченный милиции,Старший лейтенант,(499) 7456205,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277583000/file2.html
45277583000_file3,ЭЛЬТЯЕВ М. В.,Участковый уполномоченный милиции,Капитан,(499) 7456205,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277583000/file3.html
45277583000_file4,ИСАЕВ С. В.,Участковый уполномоченный милиции,Лейтенант,(499) 7456205,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277583000/file4.html
45277583000_file5,БАЛАШОВ В. А.,Старший участковый уполномоченный милиции,Майор,(495) 4570492,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277583000/file5.html
45277583000_file6,ИГУМНОВ В. Ю.,Участковый уполномоченный милиции,Лейтенант,(495) 4570492,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277583000/file6.html
45277583000_file7,ПЕТРОВ А. И.,Участковый уполномоченный милиции,Капитан,(495) 4570492,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277583000/file7.html
45277583000_file8,КЛЕЦКО А. В.,Участковый уполномоченный милиции,Младший лейтенант,(495) 4570492,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277583000/file8.html
45277583000_file9,ЛУКЬЯНОВ Д. Н.,Старший участковый уполномоченный милиции,Майор,(499) 7456267,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277583000/file9.html
45277583000_file10,КОНДРАТЬЕВ А. В.,Участковый уполномоченный милиции,Лейтенант,(499) 7456267,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277583000/file10.html
45277583000_file11,БОЙЧЕНКО А. Б.,Участковый уполномоченный милиции,Капитан,(499) 7456267,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277583000/file11.html
45277583000_file12,КОСОВ Д. Г.,Участковый уполномоченный милиции,Капитан,(499) 7456267,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277583000/file12.html
45277583000_file13,ГУДКОВ И. В.,Участковый уполномоченный милиции,Капитан,(499) 7456267,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277583000/file13.html
45277583000_file14,КОШКАРОВ Б. Ш.,Участковый уполномоченный милиции,Капитан,(499) 7456267,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277583000/file14.html
45277584000_file1,АНИКЕЕВ О. В.,Старший участковый уполномоченный милиции,Майор,(495) 575-74-75 доб.130,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277584000/file1.html
45277584000_file2,КУЛЕШОВ В. В.,Участковый уполномоченный милиции,Майор,(495) 575-74-75 доб.130,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277584000/file2.html
45277584000_file3,АНАНЬЕВ Д. А.,Участковый уполномоченный милиции,Старший лейтенант,(495) 575-74-75 доб.130,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277584000/file3.html
45277586000_file1,ГИЛЬФАНОВ Р. Р.,Старший участковый уполномоченный милиции,Лейтенант,(495) ОТСУТСТВУЕТ,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277586000/file1.html
45277586000_file2,КОЛЕДА А. М.,Участковый уполномоченный милиции,Капитан,(8495) ОТСУТСТВУЕТ,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277586000/file2.html
45277586000_file3,КОВАЛЕВ В. В.,Участковый уполномоченный милиции,Лейтенант,(8495) ОТСУТСТВУЕТ,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277586000/file3.html
45277586000_file4,ПАНОВ В. П.,Старший участковый уполномоченный милиции,Майор,(8495) 6856660,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277586000/file4.html
45277586000_file5,СИМОНОВА О. Е.,Участковый уполномоченный милиции,Младший лейтенант,(8495) 6856660,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277586000/file5.html
45277586000_file6,ТИЛИЩЕНКО А. Г.,Участковый уполномоченный милиции,Майор,(8495) 6856660,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277586000/file6.html
45277586000_file7,АДИАТУЛЛИН Р. Б.,Участковый уполномоченный милиции,Лейтенант,(8495) 6141728,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277586000/file7.html
45277586000_file8,БЕЛЯЕВ Д. А.,Участковый уполномоченный милиции,Капитан,(8495) 6141728,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277586000/file8.html
45277586000_file9,РЯХИМОВ Д. И.,Участковый уполномоченный милиции,Капитан,(8495) 6141728,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277586000/file9.html
45277586000_file10,ПОПОВ Г. Ф.,Участковый уполномоченный милиции,Старший лейтенант,(8495) 6854678,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277586000/file10.html
45277586000_file11,ИВЧЕНКО О. В.,Старший участковый уполномоченный милиции,Майор,(8495) 6854678,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277586000/file11.html
45277586000_file12,ГОРБАТЫХ А. Г.,Старший участковый уполномоченный милиции,Майор,(8495) 6854678,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277586000/file12.html
45277586000_file13,ДЮЖЕНКОВ А. М.,Старший участковый уполномоченный милиции,Майор,(8499) 7609762,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277586000/file13.html
45277586000_file14,ФИЛИПЬЕВ В. Г.,Участковый уполномоченный милиции,Лейтенант,(8499) 7609762,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277586000/file14.html
45277586000_file15,КУЛАЕВ Р. Ю.,Участковый уполномоченный милиции,Капитан,(8499) 7609762,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277586000/file15.html
45277589000_file1,СТРИКАН А. В.,Старший участковый уполномоченный милиции,Капитан,(499) 1983827,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277589000/file1.html
45277589000_file2,ФРОЛОВ В. А.,Участковый уполномоченный милиции,Старший лейтенант,(499) 1983827,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277589000/file2.html
45277589000_file3,БРОННИКОВ Д. А.,Участковый уполномоченный милиции,Капитан,(499) 1933827,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277589000/file3.html
45277589000_file4,ПЛОТНИКОВ А. А.,Участковый уполномоченный милиции,Старший лейтенант,(499) 1983827,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277589000/file4.html
45277589000_file5,САПУНОВ С. Д.,Старший участковый уполномоченный милиции,Майор,(499) 9438665,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277589000/file5.html
45277589000_file6,ЗАЕЦ Р. Н.,Участковый уполномоченный милиции,Лейтенант,(499) 9438663,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277589000/file6.html
45277589000_file7,КОЗЫРЕВ А. Н.,Участковый уполномоченный милиции,Старший лейтенант,(499) 9438665,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277589000/file7.html
45277589000_file8,БОГАТИКОВ В. Н.,Старший участковый уполномоченный милиции,Майор,(499) 1585342,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277589000/file8.html
45277589000_file9,РУСАНОВ Д. В.,Участковый уполномоченный милиции,Лейтенант,(499) 1585342,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277589000/file9.html
45277589000_file10,ТРОЦЕНКО В. Н.,Участковый уполномоченный милиции,Старший лейтенант,(499) 1585342,http://112.ru/publish/00/00/uum/45000000000/45277000000/45277589000/file10.html
